timestamp,date_gmt,status,home_team_name,away_team_name,referee,game_week,pre_match_ppg_home_,pre_match_ppg_away_,home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_ht_fhg_percentage_pre_match,over_05_ht_fhg_percentage_pre_match,over_15_2hg_percentage_pre_match,over_05_2hg_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,competici_n
1759950000,Oct 08 2025 - 7:00pm,complete,Niger,Ã‰toile du Congo,Boubou Traore,9.0,1.5,0.17,1.88,0.13,3,1,4,1,1,0,"67,49,45'3",90'4,5,4,1,0,2,0,0,1,2,0,14,8,8,3,6,5,16,15,54,46,3.25,33,84,75,25,25,33,33,42,67,4.6,3.33,Stade de l'AmitiÃ©,CAF
1760014800,Oct 09 2025 - 1:00pm,complete,Burundi,Kenya,Hillary Hambaba,9.0,1.25,1.13,1.0,1.2,0,1,1,0,0,0,desconocido,72,1,3,0,1,3,0,1,0,2,1,2,2,2,1,0,1,6,16,49,51,3.19,57,82,63,44,32,32,76,63,82,10.13,3.38,desconocido,CAF
1760025600,Oct 09 2025 - 4:00pm,complete,Somalia,Algeria,desconocido,9.0,0.13,2.38,0.1,2.5,0,3,3,2,0,2,desconocido,"7,57,19",2,15,1,0,1,0,1,0,0,1,0,9,0,5,0,4,6,11,37,63,2.82,57,82,63,38,7,38,69,69,76,7.63,3.88,Stade Mustapha Tchaker,CAF
1760025600,Oct 09 2025 - 4:00pm,complete,Mozambique,Guinea,desconocido,9.0,1.88,1.38,1.8,1.5,1,2,3,2,1,1,19,"2,59",5,2,0,0,2,0,0,0,0,2,5,4,1,2,4,2,12,21,50,50,2.44,38,63,51,25,13,26,51,38,76,11.76,2.5,desconocido,CAF
1760025600,Oct 09 2025 - 4:00pm,complete,Botswana,Uganda,desconocido,9.0,1.13,1.88,1.0,1.8,0,1,1,0,0,0,desconocido,54,3,5,3,0,0,0,2,1,0,0,1,6,0,3,1,3,9,11,43,57,2.63,44,69,50,38,7,26,69,44,75,9.51,4.63,desconocido,CAF
1760025600,Oct 09 2025 - 4:00pm,complete,Malawi,Equatorial Guinea,desconocido,9.0,1.25,1.63,1.3,1.4,3,0,3,0,0,0,desconocido,desconocido,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.07,32,50,32,19,7,19,38,38,76,9.0,3.38,desconocido,CAF
1760025600,Oct 09 2025 - 4:00pm,complete,Liberia,Namibia,Lahlou Benbraham,9.0,1.0,1.88,1.2,1.5,3,1,4,2,2,0,"3,81,9",87,7,5,0,0,1,0,0,0,1,0,4,6,3,0,1,6,14,13,44,56,2.0,38,63,38,7,0,7,63,32,63,9.51,3.26,Samuel Kanyon Doe Sports Complex,CAF
1760101200,Oct 10 2025 - 1:00pm,complete,South Sudan,Senegal,Abdou Abdel Mefire,9.0,0.5,2.25,0.5,2.4,0,5,5,1,0,1,desconocido,"46,60,75,54,29",0,5,1,0,0,0,1,0,0,0,2,9,0,5,2,4,11,8,32,68,2.07,32,63,32,25,13,32,63,32,57,8.26,2.88,desconocido,CAF
1760101200,Oct 10 2025 - 1:00pm,complete,Togo,Congo DR,desconocido,9.0,0.88,2.0,0.8,2.17,0,1,1,1,0,1,desconocido,7,5,2,0,0,2,0,0,0,1,1,2,4,2,1,0,3,7,28,57,43,2.07,38,63,19,19,13,19,75,32,63,12.51,2.25,Stade de KÃ©guÃ©,CAF
1760101200,Oct 10 2025 - 1:00pm,complete,Sudan,Mauritania,desconocido,9.0,1.5,0.75,1.3,0.7,0,0,0,0,0,0,desconocido,desconocido,5,2,3,0,2,0,3,0,1,1,8,4,6,2,2,2,10,4,55,45,1.63,19,63,13,7,0,26,63,25,44,6.76,3.0,Benjamin Mkapa National Stadium,CAF
1760101200,Oct 10 2025 - 1:00pm,complete,Seychelles,Ivory Coast,desconocido,9.0,0.0,2.5,0.0,2.6,0,7,7,4,0,4,desconocido,"7,39,55,67,90,17,32",2,16,3,0,0,0,1,2,0,0,1,18,0,10,1,8,13,12,28,72,3.51,13,63,57,51,38,51,88,38,63,8.13,3.5,desconocido,CAF
1760101200,Oct 10 2025 - 1:00pm,complete,Gambia,Gabon,Joseph Odey Ogabor,9.0,1.25,2.38,1.3,2.27,3,4,7,4,2,2,"45'2,23,47","78,20,62,42",5,4,1,0,3,1,1,0,1,3,10,7,4,5,6,2,10,12,54,46,3.32,57,82,69,44,32,32,88,50,82,10.26,4.0,Ruaraka Stadium,CAF
1760112000,Oct 10 2025 - 4:00pm,complete,Lesotho,Nigeria,Al Hadi Mahamat,9.0,0.75,1.38,0.9,1.75,1,2,3,0,0,0,83,"55,80",2,5,0,0,1,0,0,0,0,1,3,14,0,9,3,5,10,10,37,63,2.0,50,82,19,7,0,32,57,38,63,7.63,3.38,Peter Mokaba Stadium,CAF
1760112000,Oct 10 2025 - 4:00pm,complete,Zimbabwe,South Africa,Mustapha Ghorbal,9.0,0.5,2.13,0.5,2.1,0,0,0,0,0,0,desconocido,desconocido,4,14,3,1,1,1,1,3,0,2,6,24,2,3,4,21,16,16,30,70,2.25,50,82,32,19,0,44,69,38,69,10.01,3.13,desconocido,CAF
1760112000,Oct 10 2025 - 4:00pm,complete,Rwanda,Benin,Mohamed Maarouf Eid Mansour,9.0,1.38,1.75,1.1,1.7,0,1,1,0,0,0,desconocido,80,2,4,0,0,3,0,0,0,1,2,5,5,2,1,3,4,8,12,59,41,1.75,26,51,25,13,0,38,63,13,44,4.38,3.26,Stade RÃ©gional de Nyamirambo,CAF
1760112000,Oct 10 2025 - 4:00pm,complete,SÃ£o TomÃ© e PrÃ­ncipe,Tunisia,Andofetra Rakotojaona,9.0,0.0,2.75,0.3,2.8,0,6,6,3,0,3,desconocido,"36,43,39,47,68,90",3,7,1,0,1,0,1,0,1,0,6,16,4,12,2,4,13,21,34,66,2.32,19,63,44,26,7,25,63,44,75,7.38,3.38,desconocido,CAF
1760274000,Oct 12 2025 - 1:00pm,complete,Zambia,Niger,desconocido,10.0,1.29,1.71,1.13,1.88,0,1,1,0,0,0,desconocido,56,9,4,0,0,3,0,0,0,1,2,16,6,3,4,13,2,10,9,47,53,2.79,43,71,64,22,14,29,57,36,79,7.17,4.0,Levy Mwanawasa Stadium,CAF
1760284800,Oct 12 2025 - 4:00pm,complete,Chad,Central African Republic,Celso AlvaÃ§Ã£o,10.0,0.11,0.56,0.1,0.8,2,3,5,2,0,2,"53,87","90'3,31,3",10,6,1,0,5,0,0,1,1,4,11,12,4,7,7,5,11,18,62,38,3.0,39,78,44,39,28,28,84,56,73,4.5,3.11,desconocido,CAF
1760295600,Oct 12 2025 - 7:00pm,complete,Burkina,Ethiopia,Adalbert Diouf,10.0,2.0,1.0,2.1,0.9,3,1,4,0,0,0,"65,82,90'6",84,3,1,0,0,2,0,0,0,2,0,19,4,9,2,10,2,5,4,48,52,2.56,39,73,45,22,17,50,73,33,56,7.89,3.0,desconocido,CAF
1760295600,Oct 12 2025 - 7:00pm,complete,Djibouti,Sierra Leone,desconocido,10.0,0.11,1.33,0.1,1.5,1,2,3,2,1,1,29,"45'2,72",0,5,1,0,2,0,0,1,0,2,2,7,1,3,1,4,-1,-1,45,55,3.0,44,78,50,33,22,50,89,39,73,6.34,2.77,Stade Mohamed V,CAF
1760295600,Oct 12 2025 - 7:00pm,complete,Egypt,Guinea-Bissau,desconocido,10.0,2.56,1.11,2.6,1.0,1,0,1,1,1,0,10,desconocido,5,6,2,0,2,0,0,2,0,2,7,6,3,2,4,4,14,13,52,48,2.11,39,73,28,11,6,34,84,17,62,9.67,3.33,Cairo International Stadium,CAF
1760295600,Oct 12 2025 - 7:00pm,complete,Ghana,Comoros,desconocido,10.0,2.44,1.67,2.5,1.5,1,0,1,0,0,0,47,desconocido,5,2,2,0,0,0,1,1,0,0,1,1,1,1,0,0,16,6,54,46,2.89,33,73,56,22,22,22,84,62,78,8.67,2.89,desconocido,CAF
1760295600,Oct 12 2025 - 7:00pm,complete,Mali,Madagascar,desconocido,10.0,1.67,2.11,1.8,1.9,4,1,5,2,2,0,"10,39,64,90'5",90,3,6,3,0,0,0,0,3,0,0,6,3,2,1,4,2,-1,-1,57,43,2.34,39,73,56,17,6,6,67,62,84,10.94,2.89,Stade 26 Mars,CAF
1760360400,Oct 13 2025 - 1:00pm,complete,South Sudan,Togo,desconocido,10.0,0.44,0.78,0.5,0.8,0,0,0,0,0,0,desconocido,desconocido,2,4,1,0,0,0,1,0,0,0,5,7,1,5,4,2,17,9,47,53,2.06,33,62,28,22,11,17,67,39,56,9.0,3.11,desconocido,CAF
1760360400,Oct 13 2025 - 1:00pm,complete,Equatorial Guinea,Liberia,Brighton Chimene,10.0,1.44,1.22,1.4,1.2,1,1,2,2,1,1,14,27,2,5,1,0,3,0,0,1,2,1,7,2,2,1,5,1,12,13,48,52,2.17,33,56,39,17,6,22,45,28,62,9.47,2.33,Nuevo Estadio de Malabo,CAF
1760360400,Oct 13 2025 - 1:00pm,complete,SÃ£o TomÃ© e PrÃ­ncipe,Malawi,desconocido,10.0,0.0,1.44,0.3,1.3,1,0,1,0,0,0,62,desconocido,0,8,0,0,0,0,0,0,0,0,2,7,1,3,1,4,10,5,57,43,2.78,33,73,56,33,11,34,67,50,78,6.53,2.66,Stade Olympique de Sousse,CAF
1760360400,Oct 13 2025 - 1:00pm,complete,Tunisia,Namibia,Issa Sy,10.0,2.78,1.67,2.8,1.5,3,0,3,1,1,0,"28,55,64",desconocido,5,6,1,0,4,0,0,1,2,2,8,9,3,5,5,4,21,17,55,45,2.17,22,61,39,17,6,11,56,44,73,10.45,4.0,desconocido,CAF
1760371200,Oct 13 2025 - 4:00pm,complete,Lesotho,Zimbabwe,desconocido,10.0,0.67,0.56,0.9,0.5,1,0,1,0,0,0,90'3,desconocido,6,8,2,0,3,0,0,2,2,1,12,12,6,8,6,4,12,10,39,61,1.95,39,67,28,17,0,28,50,39,62,6.23,3.78,Peter Mokaba Stadium,CAF
1760371200,Oct 13 2025 - 4:00pm,complete,Cape Verde Islands,Swaziland,Ahmed Arajiga,10.0,2.22,0.33,2.3,0.3,3,0,3,0,0,0,"48,54,90'1",desconocido,7,1,2,0,3,0,0,2,0,3,12,3,6,0,6,3,5,3,72,28,2.39,33,62,39,22,17,45,67,22,56,8.55,2.44,desconocido,CAF
1760371200,Oct 13 2025 - 4:00pm,complete,Mauritius,Libya,Kabanga Yannick Malala,10.0,0.56,1.67,0.6,1.6,0,0,0,0,0,0,desconocido,desconocido,3,4,0,0,2,0,0,0,0,2,1,2,0,1,1,1,8,15,36,64,2.56,50,73,45,22,11,44,67,39,67,5.34,3.66,desconocido,CAF
1760371200,Oct 13 2025 - 4:00pm,complete,Cameroon,Angola,desconocido,10.0,2.0,1.22,1.73,1.2,0,0,0,0,0,0,desconocido,desconocido,5,4,2,0,3,0,0,2,0,3,1,1,6,3,-5,-2,12,20,58,42,2.17,50,67,39,22,6,22,56,39,67,10.56,2.67,Stade Omnisport Ahmadou Ahidjo,CAF
1760446800,Oct 14 2025 - 1:00pm,complete,Seychelles,Gambia,Washington N. Dolo,10.0,0.0,1.11,0.0,1.3,0,7,7,2,0,2,desconocido,"2,24,47,46,52,67,75",0,6,2,0,2,0,0,2,0,2,4,16,1,15,3,1,12,13,26,74,4.78,45,95,84,78,62,67,95,62,95,6.22,4.44,desconocido,CAF
1760457600,Oct 14 2025 - 4:00pm,complete,South Africa,Rwanda,desconocido,10.0,2.0,1.22,2.1,1.1,3,0,3,2,2,0,"5,26,72",desconocido,7,4,3,0,4,0,2,1,1,3,12,4,5,0,7,4,12,19,63,37,1.72,28,61,17,6,0,33,62,28,50,8.77,3.0,desconocido,CAF
1760457600,Oct 14 2025 - 4:00pm,complete,Nigeria,Benin,desconocido,10.0,1.56,1.89,1.75,1.7,4,0,4,2,2,0,"3,37,51,90",desconocido,4,4,1,0,6,0,0,1,1,5,5,5,4,2,1,3,11,13,51,49,2.11,56,73,33,11,0,39,56,22,67,8.0,3.0,desconocido,CAF
1760457600,Oct 14 2025 - 4:00pm,complete,Guinea,Botswana,Messie Nkounkou,10.0,1.56,1.0,1.5,1.0,2,2,4,4,2,2,"18,35","7,45'2",5,4,1,0,1,0,1,0,0,1,9,9,3,6,6,3,11,11,61,39,2.17,39,56,44,22,6,17,50,39,84,9.89,3.44,Stade Mohamed V,CAF
1760457600,Oct 14 2025 - 4:00pm,complete,Somalia,Mozambique,desconocido,10.0,0.11,1.67,0.1,1.8,0,1,1,1,0,1,desconocido,6,4,7,1,0,1,0,1,0,0,1,2,6,0,2,2,4,12,11,46,54,2.89,45,84,62,33,11,44,73,44,78,7.33,3.11,Stade Mustapha Tchaker,CAF
1760457600,Oct 14 2025 - 4:00pm,complete,Algeria,Uganda,desconocido,10.0,2.44,2.0,2.5,1.8,2,1,3,1,0,1,"81,90'9",6,7,0,1,0,2,0,0,1,1,1,7,7,4,3,3,4,15,16,64,36,2.72,50,73,61,33,6,39,67,50,73,12.0,4.0,desconocido,CAF
1760468400,Oct 14 2025 - 7:00pm,complete,Morocco,Ã‰toile du Congo,Abdel Aziz Mohamed Bouh,10.0,3.0,0.14,3.0,0.13,1,0,1,0,0,0,63,desconocido,10,0,1,0,3,0,1,0,2,1,18,1,5,0,13,1,9,17,77,23,3.58,36,100,72,36,29,29,57,64,79,8.82,2.14,Stade Prince Moulay Abdallah,CAF
1760468400,Oct 14 2025 - 7:00pm,complete,Congo DR,Sudan,Abongile Tom,10.0,2.11,1.44,2.17,1.3,1,0,1,1,1,0,29,desconocido,7,2,2,0,2,0,1,1,1,1,8,0,3,0,5,0,15,16,60,40,1.83,28,56,17,11,11,28,67,28,50,9.23,2.56,desconocido,CAF
1760468400,Oct 14 2025 - 7:00pm,complete,Senegal,Mauritania,desconocido,10.0,2.33,0.78,2.4,0.7,4,0,4,1,1,0,"45'1,48,64,85",desconocido,2,3,1,0,1,0,1,0,1,0,11,6,9,3,2,3,-1,-1,60,40,1.89,17,62,22,22,11,22,67,22,50,8.33,2.45,desconocido,CAF
1760468400,Oct 14 2025 - 7:00pm,complete,Gabon,Burundi,Aklesso Gnama,10.0,2.44,1.11,2.27,1.0,2,0,2,0,0,0,"90'1,86",desconocido,6,4,0,0,1,0,0,0,0,1,12,2,5,0,7,2,16,10,58,42,2.95,50,73,61,33,22,28,84,56,78,9.78,3.67,desconocido,CAF
1760468400,Oct 14 2025 - 7:00pm,complete,Ivory Coast,Kenya,Naby Laye Toure,10.0,2.56,1.33,2.6,1.2,3,0,3,1,1,0,"7,54,84",desconocido,2,2,0,0,1,0,0,0,0,1,12,1,6,0,6,1,-1,-1,50,50,2.83,28,56,45,33,28,28,67,39,61,12.77,3.0,desconocido,CAF
1763049600,Nov 13 2025 - 4:00pm,complete,Nigeria,Gabon,Abongile Tom,28.0,1.7,2.5,1.75,2.27,4,1,5,0,0,0,"78,97,102,110",89,6,7,4,0,3,0,1,3,1,2,11,2,7,2,4,0,16,10,51,49,2.7,60,85,50,20,10,35,70,50,75,11.4,3.2,desconocido,CAF
1763060400,Nov 13 2025 - 7:00pm,complete,Cameroon,Congo DR,Mahmood Ali Mahmood Ismail,28.0,1.9,2.2,1.73,2.17,0,1,1,0,0,0,desconocido,90'1,1,3,3,0,1,0,2,1,1,0,6,5,2,2,4,3,17,9,50,50,2.15,35,60,30,20,15,25,70,30,60,10.6,2.6,desconocido,CAF
1763319600,Nov 16 2025 - 7:00pm,complete,Nigeria,Congo DR,Jalal Jayed,0.0,1.82,2.27,1.75,2.17,1,1,2,2,1,1,3,32,2,6,0,0,0,0,0,0,0,0,4,8,2,4,2,4,17,27,46,54,2.28,50,68,27,18,14,27,64,36,69,11.28,2.64,Stade d'Honneur d'Oujda,CAF
1697103000,Oct 12 2023 - 9:30am,complete,Myanmar,Macau,desconocido,0.0,0.0,0.0,0.63,0.5,5,1,6,1,1,0,"39,62,81,90'1,90'5",55,-1,-1,1,0,2,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Thuwanna YTC Stadium,AFC
1697108400,Oct 12 2023 - 11:00am,complete,Taiwan,Timor-Leste,desconocido,0.0,0.0,0.0,0.75,0.0,4,0,4,1,1,0,"4,57,60,88",desconocido,4,3,1,0,2,0,1,0,2,0,10,4,6,0,4,4,12,8,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Kaohsiung National Stadium,AFC
1697108400,Oct 12 2023 - 11:00am,complete,Maldives,Bangladesh,desconocido,0.0,0.0,0.0,0.5,0.63,1,1,2,0,0,0,87,90'2,7,3,0,0,4,0,0,0,1,3,12,17,2,4,10,13,5,16,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Rasmee Dhandu Stadium,AFC
1697110200,Oct 12 2023 - 11:30am,complete,Singapore,Guam,desconocido,0.0,0.0,0.0,0.88,0.0,2,1,3,2,2,0,"35,41",90,15,0,1,0,3,0,0,1,0,3,20,5,9,4,11,1,9,12,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1697111100,Oct 12 2023 - 11:45am,complete,Nepal,Laos,desconocido,0.0,0.0,0.0,0.63,0.5,1,1,2,1,0,1,48,33,8,2,1,0,1,0,1,0,0,1,7,6,3,2,4,4,6,18,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Dashrath Rangasala,AFC
1697112000,Oct 12 2023 - 12:00pm,complete,Indonesia,Brunei,desconocido,0.0,0.0,0.0,1.4,0.0,6,0,6,2,2,0,"7,12,63,67,72,90'2",desconocido,9,2,0,0,1,0,0,0,0,1,11,0,9,0,2,0,5,4,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1697112000,Oct 12 2023 - 12:00pm,complete,Hong Kong,Bhutan,desconocido,0.0,0.0,0.0,0.63,1.5,4,0,4,4,4,0,"10,16,28,35",desconocido,6,0,0,0,1,0,0,0,0,1,25,7,10,1,15,6,11,13,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1697112000,Oct 12 2023 - 12:00pm,complete,Cambodia,Pakistan,desconocido,0.0,0.0,0.0,0.5,0.5,0,0,0,0,0,0,desconocido,desconocido,5,1,1,0,3,0,1,0,1,2,9,5,2,1,7,4,10,11,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1697119200,Oct 12 2023 - 2:00pm,complete,Afghanistan,Mongolia,desconocido,0.0,0.0,0.0,1.38,0.0,1,0,1,0,0,0,60,desconocido,6,3,4,0,2,1,2,2,1,2,12,5,4,2,8,3,13,15,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1697130000,Oct 12 2023 - 5:00pm,complete,Yemen,Sri Lanka,desconocido,0.0,0.0,0.0,1.13,0.5,3,0,3,1,1,0,"34,67,90'3",desconocido,1,5,0,0,3,0,0,0,2,1,10,9,4,4,6,5,11,14,50,50,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1697517900,Oct 17 2023 - 4:45am,complete,Guam,Singapore,desconocido,0.0,0.0,3.0,0.0,0.88,0,1,1,0,0,0,desconocido,82,2,4,4,1,3,0,2,3,1,2,5,11,0,1,5,10,-1,-1,50,50,3.0,100,100,100,0,0,100,100,0,100,15.0,4.0,desconocido,AFC
1697526000,Oct 17 2023 - 7:00am,complete,Mongolia,Afghanistan,desconocido,0.0,0.0,3.0,0.0,1.38,0,1,1,0,0,0,desconocido,71,4,6,1,0,1,0,0,1,1,0,10,14,4,1,6,13,8,7,50,50,1.0,0,0,0,0,0,0,0,0,100,9.0,8.0,desconocido,AFC
1697533200,Oct 17 2023 - 9:00am,complete,Pakistan,Cambodia,desconocido,0.0,1.0,1.0,0.5,0.5,1,0,1,0,0,0,68,desconocido,5,3,3,0,2,0,2,1,0,2,4,9,1,1,3,8,10,12,50,50,0.0,0,0,0,0,0,0,0,0,0,6.0,4.0,desconocido,AFC
1697535000,Oct 17 2023 - 9:30am,complete,Sri Lanka,Yemen,desconocido,0.0,0.0,3.0,0.5,1.13,1,1,2,1,0,1,89,4,6,4,3,0,2,0,0,3,0,2,6,14,1,6,5,8,-1,-1,50,50,3.0,0,100,100,0,0,0,100,100,100,6.0,3.0,desconocido,AFC
1697540400,Oct 17 2023 - 11:00am,complete,Timor-Leste,Taiwan,desconocido,0.0,0.0,3.0,0.0,0.75,0,3,3,3,0,3,desconocido,"17,19,23",-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,0,100,100,100,0,0,100,100,100,7.0,3.0,Kaohsiung National Stadium,AFC
1697542200,Oct 17 2023 - 11:30am,complete,Macau,Myanmar,desconocido,0.0,0.0,3.0,0.5,0.63,0,0,0,0,0,0,desconocido,desconocido,2,6,1,0,2,0,0,1,1,1,7,9,2,1,5,8,-1,-1,50,50,6.0,100,100,100,100,100,0,100,100,100,0.0,3.0,desconocido,AFC
1697543100,Oct 17 2023 - 11:45am,complete,Bangladesh,Maldives,desconocido,0.0,1.0,1.0,0.63,0.5,2,1,3,2,1,1,"11,46",36,3,11,4,1,1,1,2,3,0,2,13,13,4,5,9,8,-1,-1,50,50,2.0,100,100,0,0,0,0,0,100,100,10.0,4.0,desconocido,AFC
1697544000,Oct 17 2023 - 12:00pm,complete,Bhutan,Hong Kong,desconocido,0.0,0.0,3.0,1.5,0.63,2,0,2,1,1,0,"28,47",desconocido,5,10,0,0,3,0,0,0,1,2,11,16,4,5,7,11,5,7,50,50,4.0,0,100,100,100,0,100,100,0,0,6.0,1.0,Changlimithang National Stadium,AFC
1697544000,Oct 17 2023 - 12:00pm,complete,Laos,Nepal,desconocido,0.0,1.0,1.0,0.5,0.63,0,1,1,0,0,0,desconocido,53,2,1,3,0,2,0,1,2,1,1,7,13,4,2,3,11,18,21,50,50,2.0,100,100,0,0,0,0,100,0,100,10.0,2.0,desconocido,AFC
1697544900,Oct 17 2023 - 12:15pm,complete,Brunei,Indonesia,desconocido,0.0,0.0,3.0,0.0,1.4,0,6,6,3,0,3,desconocido,"6,42,44,47,63,82",4,9,3,0,1,0,1,2,1,0,8,20,1,11,7,9,6,10,50,50,6.0,0,100,100,100,100,100,100,100,100,11.0,1.0,Stadium Sultan Hassanal Bolkiah,AFC
1700125800,Nov 16 2023 - 9:10am,complete,Australia,Bangladesh,desconocido,2.0,0.0,2.0,2.31,0.63,7,0,7,4,4,0,"4,20,37,40,49,70,84",desconocido,-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25,50,50,25,0,0,25,25,25,50,3.0,4.5,desconocido,AFC
1700128920,Nov 16 2023 - 10:02am,complete,Japan,Myanmar,desconocido,1.0,0.0,2.0,2.56,0.63,5,0,5,3,3,0,"50,11,28,45'4,86",desconocido,14,1,0,0,1,0,0,0,1,0,32,0,15,0,17,0,7,12,83,17,1.5,25,25,25,25,25,0,25,25,25,6.0,1.5,Suita City Football Stadium,AFC
1700132400,Nov 16 2023 - 11:00am,complete,Philippines,Vietnam,desconocido,2.0,0.0,0.0,0.17,1.0,0,2,2,1,0,1,desconocido,"16,90'4",-1,-1,2,0,3,0,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Rizal Memorial Stadium,AFC
1700132400,Nov 16 2023 - 11:00am,complete,South Korea,Singapore,desconocido,2.0,0.0,3.0,2.38,0.88,5,0,5,1,1,0,"44,49,63,68,85",desconocido,-1,-1,1,0,3,0,0,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,25,25,25,0,0,25,25,0,50,9.5,2.0,desconocido,AFC
1700137800,Nov 16 2023 - 12:30pm,complete,Thailand,China,desconocido,2.0,0.0,0.0,1.33,1.06,1,2,3,2,1,1,23,"29,74",-1,-1,0,0,4,0,0,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1700139600,Nov 16 2023 - 1:00pm,complete,Malaysia,Kyrgyzstan,desconocido,2.0,0.0,0.0,1.67,1.19,4,3,7,3,1,2,"7,72,77,90'3","42,44,57",-1,-1,2,0,2,0,2,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Stadium Nasional Bukit Jalil,AFC
1700139600,Nov 16 2023 - 1:00pm,complete,Tajikistan,Jordan,desconocido,2.0,0.0,0.0,1.33,1.81,1,1,2,0,0,0,89,90'3,-1,-1,0,0,2,0,0,0,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1700143200,Nov 16 2023 - 2:00pm,complete,Turkmenistan,Uzbekistan,desconocido,2.0,0.0,0.0,0.33,2.19,1,3,4,1,1,0,44,"57,77,90'1",-1,-1,3,0,1,0,0,3,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1700143200,Nov 16 2023 - 2:00pm,complete,Lebanon,Palestine,desconocido,2.0,0.0,0.0,1.0,1.13,0,0,0,0,0,0,desconocido,desconocido,-1,-1,2,0,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,desconocido,AFC
1700145000,Nov 16 2023 - 2:30pm,complete,Iran,Hong Kong,desconocido,2.0,0.0,1.5,2.31,0.63,4,0,4,2,2,0,"12,15,87,90'2",desconocido,-1,-1,1,0,2,0,0,1,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.5,0,50,25,25,0,25,50,0,25,8.0,1.5,Azadi Stadium,AFC
1700145900,Nov 16 2023 - 2:45pm,complete,Iraq,Indonesia,desconocido,2.0,0.0,3.0,2.05,1.4,5,1,6,3,2,1,"20,35,60,81,88",45'3,-1,-1,0,0,2,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,0,50,50,50,50,50,50,50,50,9.0,0.5,desconocido,AFC
1700146800,Nov 16 2023 - 3:00pm,complete,Oman,Taiwan,desconocido,2.0,0.0,3.0,1.5,0.75,3,0,3,2,2,0,"17,41,90'2",desconocido,-1,-1,1,0,3,0,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.75,0,50,50,25,0,25,50,25,25,4.0,1.0,Sultan Qaboos Sport Complex,AFC
1700149500,Nov 16 2023 - 3:45pm,complete,Qatar,Afghanistan,desconocido,2.0,0.0,3.0,1.83,1.38,8,1,9,7,6,1,"45'3,11,15,18,26,33,53,90'4",13,10,0,0,0,4,1,0,0,1,4,26,2,17,1,9,1,12,15,72,28,0.5,0,0,0,0,0,0,0,0,50,6.0,2.5,desconocido,AFC
