timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1749247200,Jun 06 2025 - 10:00pm,complete,N/A,Suriname,Puerto Rico,N/A,4,3.00,2.00,1.90,1.75,1,0,1,0,0,0,"79","",6,4,1,0,0,0,0,1,0,0,15,3,3,0,12,3,11,12,63,37,2.37,1.65,1.74,0.42,4.25,25,75,75,75,50,50,75,75,75,13.50,4.50,1.20,6.50,12.07,1.15,1.65,2.45,4.80,2.27,1.60,N/A
1749252600,Jun 06 2025 - 11:30pm,complete,N/A,Curaçao,St. Lucia,N/A,4,3.00,0.50,2.40,1.00,4,0,4,1,1,0,"52,57,37,74","",8,2,1,0,0,0,0,1,0,0,26,6,10,1,16,5,4,3,66,34,1.73,1.27,2.52,0.54,3.50,75,100,75,50,25,25,75,75,100,10.50,2.50,1.16,9.10,11.00,1.10,1.36,1.94,3.30,1.95,1.75,N/A
1749252600,Jun 06 2025 - 11:30pm,complete,N/A,Trinidad and Tobago,St. Kitts and Nevis,N/A,4,2.00,1.50,1.40,0.75,6,2,8,4,2,2,"9,85,48,66,89,29","45,27",6,3,0,0,1,0,0,0,0,1,23,10,15,6,8,4,2,3,66,34,1.95,1.54,2.58,1.12,4.25,50,75,75,75,25,50,100,50,75,13.00,3.50,1.01,23.00,49.00,1.02,1.18,1.50,1.91,1.93,1.81,Hasely Crawford Stadium
1749261600,Jun 07 2025 - 2:00am,complete,N/A,Nicaragua,Guyana,N/A,4,3.00,1.50,1.30,1.50,1,0,1,1,1,0,"41","",6,3,2,0,4,0,0,2,3,1,25,13,4,3,21,10,19,18,54,46,2.12,1.53,2.31,1.22,3.75,50,100,75,75,25,25,50,100,100,8.50,3.00,1.44,3.95,6.90,1.30,2.04,3.40,5.80,2.05,1.75,N/A
1749263400,Jun 07 2025 - 2:30am,complete,N/A,Guatemala,Dominican Republic,N/A,4,3.00,1.50,1.70,1.50,4,2,6,3,1,2,"6,58,61,52","17,36",4,3,1,0,2,0,0,1,0,2,12,18,6,8,6,10,10,13,52,48,2.96,1.40,1.27,1.74,3.50,0,75,75,50,25,75,100,25,75,17.00,3.00,2.00,2.98,3.40,1.33,2.05,3.30,6.50,1.80,1.95,N/A
1749322800,Jun 07 2025 - 7:00pm,complete,N/A,British Virgin Islands,Jamaica,N/A,4,0.40,3.00,0.33,2.30,0,1,1,1,0,1,"","17",0,5,0,0,1,0,0,0,0,1,2,15,2,5,0,10,10,12,30,70,0.76,1.47,0.38,1.62,2.70,35,65,55,35,25,55,80,25,55,8.17,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1749322800,Jun 07 2025 - 7:00pm,complete,N/A,Anguilla,El Salvador,N/A,4,0.40,2.00,0.33,1.10,0,3,3,2,0,2,"","45'5,3,77",0,14,0,0,0,0,0,0,0,0,0,24,0,14,0,10,4,6,14,86,0.23,1.40,0.07,3.48,3.00,35,65,55,55,20,55,65,55,55,8.50,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1749322800,Jun 07 2025 - 7:00pm,complete,N/A,Cayman Islands,Honduras,N/A,4,1.00,3.00,0.75,2.10,0,1,1,0,0,0,"","86",0,15,0,0,1,0,0,0,0,1,1,31,0,8,1,23,15,5,15,85,0.79,2.52,0.16,3.36,4.25,50,84,84,67,42,50,67,42,84,10.50,-0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Truman Bodden Stadium
1749330000,Jun 07 2025 - 9:00pm,complete,N/A,Aruba,Haiti,N/A,4,0.67,3.00,0.50,2.00,0,5,5,2,0,2,"","29,35,61,67,87",2,2,0,0,0,0,0,0,0,0,7,24,3,10,4,14,15,13,29,71,1.10,2.04,0.85,2.69,3.09,84,100,67,42,0,59,84,67,84,8.50,2.83,18.09,11.00,1.09,1.06,1.18,1.62,2.40,2.05,1.79,N/A
1749337200,Jun 07 2025 - 11:00pm,complete,N/A,Bahamas,Costa Rica,N/A,4,0.00,3.00,0.00,1.90,0,8,8,3,0,3,"","20,48,38,45'2,90,64,51,79",0,10,1,0,0,0,1,0,0,0,1,47,1,19,0,28,4,4,24,76,0.62,1.62,0.16,4.53,4.25,17,84,84,59,34,59,100,59,84,6.33,2.33,71.00,20.00,1.01,1.01,1.05,1.12,1.28,5.80,1.18,N/A
1749344400,Jun 08 2025 - 1:00am,complete,N/A,Belize,Panama,N/A,4,0.00,3.00,0.00,2.40,0,2,2,1,0,1,"","10,50",2,8,1,0,3,0,1,0,2,1,5,17,0,5,5,12,7,15,28,72,0.93,2.12,0.40,1.67,3.00,42,84,59,59,0,0,59,84,84,10.00,2.50,80.00,14.00,1.01,1.06,1.22,1.54,2.23,3.85,1.29,N/A
1749582000,Jun 10 2025 - 7:00pm,complete,N/A,St. Kitts and Nevis,Grenada,N/A,5,1.00,1.33,0.75,1.75,2,3,5,1,1,0,"34,90'4","49,76,90'1",5,5,2,0,0,0,1,1,0,0,23,18,7,8,16,10,11,11,49,51,1.40,1.13,2.17,1.90,4.33,33,84,84,67,33,67,100,50,84,10.00,3.67,3.93,4.20,1.68,1.18,1.60,2.45,3.90,1.57,2.30,N/A
1749585600,Jun 10 2025 - 8:00pm,complete,N/A,Cuba,Bermuda,N/A,5,2.00,1.33,1.50,0.80,1,2,3,1,0,1,"59","6,74",8,7,2,0,4,0,2,0,2,2,8,5,2,3,6,2,14,16,60,40,1.20,1.18,0.85,0.71,3.67,50,84,67,50,34,33,84,34,67,7.50,2.33,1.50,4.64,4.98,1.17,1.57,2.23,3.80,1.70,2.05,N/A
1749592800,Jun 10 2025 - 10:00pm,complete,N/A,Haiti,Curaçao,N/A,5,3.00,3.00,2.00,2.40,1,5,6,2,0,2,"61","12,15,89,69,90'3",6,0,0,0,1,0,0,0,1,0,21,11,5,9,16,2,10,19,60,40,2.26,1.99,2.08,1.57,3.84,50,100,84,67,33,34,84,100,100,12.00,2.00,2.21,3.26,3.21,1.24,1.85,3.25,6.10,1.66,2.06,N/A
1749592800,Jun 10 2025 - 10:00pm,complete,N/A,St. Lucia,Barbados,N/A,5,0.33,0.33,1.00,0.25,2,1,3,2,1,1,"42,90","12",7,2,0,0,2,0,0,0,0,2,17,10,7,2,10,8,12,15,54,46,1.02,1.39,1.85,0.95,3.67,84,100,84,67,17,50,100,67,84,8.33,2.67,1.85,4.10,3.45,1.11,1.41,2.00,3.50,1.47,2.63,N/A
1749596400,Jun 10 2025 - 11:00pm,complete,N/A,Dominican Republic,Dominica,N/A,5,1.00,1.00,1.50,0.75,5,0,5,4,4,0,"16,39,33,44,89","",8,3,1,0,0,0,0,1,0,0,38,4,18,1,20,3,4,5,69,31,1.51,1.18,3.91,0.34,4.17,33,84,84,67,50,84,100,50,84,7.33,2.66,1.08,12.00,53.00,1.06,1.18,1.70,2.08,2.32,1.53,N/A
1749596400,Jun 10 2025 - 11:00pm,complete,N/A,Jamaica,Guatemala,N/A,5,3.00,3.00,2.30,1.70,3,0,3,2,2,0,"26,37,73","",5,1,0,0,0,0,0,0,0,0,18,5,8,2,10,3,6,5,62,38,1.52,2.40,1.81,0.49,3.67,33,67,67,50,50,67,100,50,67,14.66,2.34,2.00,3.35,3.70,1.32,2.05,3.80,6.75,1.83,1.84,N/A
1749600000,Jun 11 2025 - 12:00am,complete,N/A,Guyana,Montserrat,N/A,5,1.00,1.00,1.50,0.75,3,0,3,2,2,0,"36,38,72","",4,2,0,0,2,0,0,0,2,0,17,7,11,2,6,5,13,9,51,49,1.43,0.79,2.06,0.84,2.83,50,67,50,50,17,17,67,67,67,7.66,4.00,1.50,4.10,7.50,1.36,2.07,3.90,7.60,2.38,1.53,Jalan Besar Stadium
1749600000,Jun 11 2025 - 12:00am,complete,N/A,Panama,Nicaragua,N/A,5,3.00,3.00,2.40,1.30,3,0,3,0,0,0,"56,88,90'3","",5,5,1,0,0,0,1,0,0,0,12,7,6,1,6,6,14,12,54,46,1.97,2.19,1.48,0.69,3.00,33,84,50,50,17,17,84,67,84,10.66,3.33,1.32,4.50,8.50,1.21,1.85,3.00,5.80,1.97,1.75,Estadio Rommel Fernández Gutiérrez
1749603600,Jun 11 2025 - 1:00am,complete,N/A,El Salvador,Suriname,N/A,5,2.33,3.00,1.10,1.90,1,1,2,2,1,1,"32","19",3,4,3,0,4,0,1,2,3,1,9,5,3,1,6,4,20,10,34,66,2.09,2.16,1.03,0.61,2.83,33,67,67,50,17,50,67,50,84,18.00,3.00,2.30,2.79,2.86,1.45,2.35,4.40,10.00,1.95,1.75,Estadio Cuscatlán
1749603600,Jun 11 2025 - 1:00am,complete,N/A,Puerto Rico,St. Vincent / Grenadines,N/A,5,1.33,1.00,1.75,0.75,2,1,3,1,1,0,"77,11","47",3,5,2,0,2,0,1,1,0,2,10,9,6,5,4,4,18,12,54,46,1.24,0.86,1.26,1.09,4.00,34,67,67,67,50,67,67,67,84,11.00,2.00,1.28,4.80,9.40,1.13,1.50,2.20,3.70,1.75,2.00,N/A
1749603600,Jun 11 2025 - 1:00am,complete,N/A,Costa Rica,Trinidad and Tobago,N/A,5,3.00,2.33,1.90,1.40,2,1,3,2,2,0,"23,38","58",8,3,1,0,5,1,1,0,1,5,19,14,10,4,9,10,10,16,66,34,2.59,2.16,2.20,1.31,5.84,50,100,100,84,50,84,100,67,100,11.34,1.34,1.29,4.75,8.30,1.20,1.70,2.62,4.60,1.98,1.75,Estadio Nacional de Costa Rica
1749607200,Jun 11 2025 - 2:00am,complete,N/A,Honduras,Antigua and Barbuda,N/A,5,3.00,0.33,2.10,0.25,2,0,2,0,0,0,"49,80","",16,1,0,0,2,0,0,0,0,2,26,1,11,1,15,0,10,7,82,18,2.80,1.01,2.99,0.23,2.67,50,50,34,34,17,34,67,17,84,15.67,1.66,1.05,15.00,31.99,1.06,1.19,1.60,2.40,2.75,1.36,Estadio Tiburcio Carías Andino
1757021400,Sep 04 2025 - 9:30pm,complete,2685,Suriname,Panama,N/A,1,2.50,3.00,1.90,2.40,0,0,0,0,0,0,"","",3,11,2,0,1,0,0,2,0,1,9,15,3,4,6,11,7,10,44,56,1.77,1.85,1.12,1.85,2.88,38,88,50,38,13,25,63,63,88,13.50,4.25,4.70,3.50,1.75,1.33,2.18,3.95,7.50,1.91,1.85,N/A
1757037600,Sep 05 2025 - 2:00am,complete,5000,Guatemala,El Salvador,N/A,1,2.25,2.00,1.70,1.10,0,1,1,0,0,0,"","79",10,1,2,0,3,0,2,0,3,0,19,10,5,1,14,9,10,12,72,28,1.92,1.83,2.04,0.86,3.38,38,88,75,38,25,88,88,38,75,15.75,2.00,1.74,3.20,4.75,1.41,2.40,4.25,9.50,2.04,1.68,N/A
1757109600,Sep 05 2025 - 10:00pm,complete,4100,Bermuda,Jamaica,N/A,1,1.75,3.00,0.80,2.30,0,4,4,2,0,2,"","6,26,58,90",2,5,0,0,2,0,0,0,1,1,8,18,3,7,5,11,7,12,54,46,1.06,1.59,1.15,2.03,3.38,50,75,63,38,38,38,100,50,75,9.25,3.25,9.50,5.75,1.30,1.13,1.53,2.35,4.20,1.93,1.83,Bermuda National Stadium
1757116800,Sep 06 2025 - 12:00am,complete,8500,Trinidad and Tobago,Curaçao,N/A,1,1.75,3.00,1.40,2.40,0,0,0,0,0,0,"","",4,3,5,0,1,0,2,3,1,0,14,5,7,2,7,3,13,10,49,51,1.95,1.88,1.94,0.81,5.00,75,100,88,75,50,63,88,75,100,9.50,3.00,3.30,3.16,2.15,1.36,2.07,3.60,8.00,1.91,1.83,Hasely Crawford Stadium
1757116800,Sep 06 2025 - 12:00am,complete,4254,Haiti,Honduras,N/A,1,2.25,3.00,2.00,2.10,0,0,0,0,0,0,"","",8,5,0,0,0,0,0,0,0,0,15,14,7,3,8,11,12,7,45,55,2.21,2.85,1.90,1.49,4.00,63,88,75,63,38,63,75,75,100,17.50,1.00,2.58,3.00,2.88,1.42,2.25,3.78,7.00,1.91,1.85,N/A
1757124000,Sep 06 2025 - 2:00am,complete,19532,Nicaragua,Costa Rica,N/A,1,2.25,3.00,1.30,1.90,1,1,2,0,0,0,"81","60",4,6,1,1,2,0,1,1,0,2,9,11,2,2,7,9,6,13,41,59,1.81,2.49,1.00,1.26,3.88,25,88,88,50,25,50,88,63,88,10.75,1.75,5.05,3.40,1.61,1.35,2.12,3.88,8.50,2.05,1.75,N/A
1757377800,Sep 09 2025 - 12:30am,complete,20675,El Salvador,Suriname,N/A,2,2.20,2.20,1.10,1.90,1,2,3,1,0,1,"73","12,81",7,4,3,0,1,0,1,2,0,1,11,10,2,4,9,6,15,14,46,54,1.63,1.64,1.10,1.15,2.20,40,60,40,30,10,50,60,30,60,13.00,4.20,2.01,3.00,3.30,1.51,2.69,4.90,10.00,2.12,1.62,Estadio Cuscatlán
1757381400,Sep 09 2025 - 1:30am,complete,8575,Panama,Guatemala,N/A,2,2.60,1.80,2.40,1.70,1,1,2,2,1,1,"37","35",6,2,3,0,2,0,1,2,1,1,18,7,6,1,12,6,22,11,72,28,1.85,1.94,2.05,0.65,3.00,20,80,60,30,20,40,60,50,90,15.40,2.40,1.48,4.20,6.50,1.21,1.81,2.89,5.40,1.95,1.73,Estadio Rommel Fernández Gutiérrez
1757462400,Sep 10 2025 - 12:00am,complete,25016,Jamaica,Trinidad and Tobago,N/A,2,3.00,1.60,2.30,1.40,2,0,2,1,1,0,"36,57","",7,6,4,0,0,0,2,2,0,0,10,13,4,2,6,11,7,4,46,54,1.68,1.94,1.37,1.42,3.70,50,70,70,50,30,70,90,40,70,9.40,4.00,1.42,4.50,8.75,1.25,1.73,2.70,4.90,2.10,1.68,N/A
1757462400,Sep 10 2025 - 12:00am,complete,9474,Curaçao,Bermuda,N/A,2,2.60,1.40,2.40,0.80,3,2,5,4,2,2,"26,14,75","42,35",10,3,0,0,0,0,0,0,0,0,22,6,10,3,12,3,11,16,50,50,1.67,1.08,0.00,0.00,3.80,50,90,70,60,40,30,80,80,90,8.40,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1757469600,Sep 10 2025 - 2:00am,complete,N/A,Honduras,Nicaragua,N/A,2,2.60,2.00,2.10,1.30,2,0,2,0,0,0,"47,90'1","",6,3,1,0,1,0,1,0,1,0,15,9,5,1,10,8,11,13,57,43,2.58,1.65,1.96,1.04,2.90,40,70,50,40,20,30,50,60,80,14.60,1.60,1.37,4.88,8.41,1.26,1.96,3.15,5.75,2.19,1.57,Estadio Tiburcio Carías Andino
1757469600,Sep 10 2025 - 2:00am,complete,N/A,Costa Rica,Haiti,N/A,2,2.60,2.00,1.90,2.00,3,3,6,2,2,0,"1,35,90'1","58,55,86",10,4,2,0,3,0,0,2,1,2,24,11,11,8,13,3,13,9,46,54,2.25,2.15,2.95,1.53,3.80,50,90,80,50,30,60,80,70,90,12.60,1.60,1.66,3.84,5.60,1.30,1.87,3.14,6.60,1.83,1.79,Estadio Nacional de Costa Rica
1760054400,Oct 10 2025 - 12:00am,complete,N/A,Nicaragua,Haiti,N/A,3,1.67,1.83,1.30,2.00,0,3,3,2,0,2,"","12,35,90'2",7,7,1,0,2,0,1,0,0,2,13,10,3,6,10,4,11,15,56,44,1.55,2.05,1.41,1.28,3.42,50,83,67,50,34,42,67,83,83,9.17,2.33,3.05,3.00,2.20,1.36,2.04,3.68,8.00,1.74,1.83,N/A
1760061600,Oct 10 2025 - 2:00am,complete,N/A,Honduras,Costa Rica,N/A,3,2.67,2.33,2.10,1.90,0,0,0,0,0,0,"","",2,0,2,0,3,0,1,1,2,1,11,5,1,1,10,4,17,16,72,28,2.48,2.36,1.05,0.56,3.50,42,84,58,42,25,50,58,59,92,17.33,1.50,2.90,3.10,2.45,1.40,2.20,4.20,8.90,1.85,1.85,Estadio Francisco Morazán
1760130000,Oct 10 2025 - 9:00pm,complete,N/A,Suriname,Guatemala,N/A,3,2.33,1.67,1.90,1.70,1,1,2,0,0,0,"90'4","75",6,3,1,0,1,0,0,1,0,1,14,8,5,2,9,6,11,10,64,36,1.56,1.73,1.63,0.86,3.00,42,75,59,33,25,58,75,42,75,12.50,3.17,2.58,2.98,2.82,1.50,2.50,5.00,11.00,2.05,1.73,N/A
1760133600,Oct 10 2025 - 10:00pm,complete,N/A,Bermuda,Trinidad and Tobago,N/A,3,1.17,1.33,0.80,1.40,0,3,3,2,0,2,"","49,30,10",3,3,1,0,1,0,1,0,1,0,10,22,4,8,6,14,12,14,47,53,1.08,1.86,1.15,2.28,4.25,67,92,75,59,42,59,92,50,92,8.00,3.50,4.20,3.65,1.61,1.20,1.66,2.50,4.60,1.62,2.20,Bermuda National Stadium
1760137200,Oct 10 2025 - 11:00pm,complete,N/A,Curaçao,Jamaica,N/A,3,2.67,3.00,2.40,2.30,2,0,2,1,1,0,"14,68","",0,4,0,0,1,0,0,0,0,1,7,18,4,7,3,11,10,7,42,58,1.67,1.63,0.89,1.77,3.17,34,75,59,50,34,42,84,50,75,11.17,2.66,2.90,2.90,2.26,1.40,2.25,4.50,9.50,1.95,1.80,N/A
1760144400,Oct 11 2025 - 1:00am,complete,N/A,El Salvador,Panama,N/A,3,1.83,2.33,1.10,2.40,0,1,1,0,0,0,"","55",3,5,3,0,0,0,2,1,0,0,10,7,2,2,8,5,21,14,42,58,1.55,1.88,1.36,1.28,2.17,42,75,42,17,0,34,59,42,67,14.33,3.83,5.10,3.20,1.60,1.53,2.60,5.50,12.00,2.30,1.53,Estadio Cuscatlán
1760400000,Oct 14 2025 - 12:00am,complete,N/A,Honduras,Haiti,N/A,4,2.43,2.00,2.10,2.00,3,0,3,3,3,0,"40,26,18","",7,2,2,0,0,0,0,2,0,0,20,12,8,3,12,9,18,16,43,57,2.27,1.94,2.15,1.32,3.08,43,72,58,43,29,50,58,57,79,14.57,1.71,2.12,2.92,3.40,1.42,2.48,4.50,8.00,2.04,1.68,Estadio Tiburcio Carías Andino
1760407200,Oct 14 2025 - 2:00am,complete,N/A,Costa Rica,Nicaragua,N/A,4,2.14,1.43,1.90,1.30,4,1,5,3,2,1,"49,90'4,28,12","26",7,3,2,0,2,0,1,1,1,1,21,7,10,2,11,5,17,11,35,65,2.11,1.53,2.32,0.75,3.29,36,86,64,36,22,43,64,64,86,10.43,2.72,1.08,6.70,20.00,1.16,1.69,2.49,4.40,2.79,1.38,Estadio Nacional de Costa Rica
1760482800,Oct 14 2025 - 11:00pm,complete,10000,Curaçao,Trinidad and Tobago,N/A,4,2.71,1.57,2.40,1.40,1,1,2,1,1,0,"19","58",4,7,3,0,1,0,1,2,1,0,9,17,1,7,8,10,7,3,48,52,1.54,1.92,0.70,1.71,3.72,50,86,64,50,36,50,79,43,86,9.15,2.71,1.66,3.45,5.00,1.31,2.02,3.34,7.30,1.91,1.76,N/A
1760486400,Oct 15 2025 - 12:00am,complete,N/A,Jamaica,Bermuda,N/A,4,2.57,1.00,2.30,0.80,4,0,4,3,3,0,"24,26,35,76","",9,2,0,0,3,0,0,0,1,2,28,5,12,2,16,3,6,10,75,25,1.65,1.09,3.33,0.69,3.36,36,86,65,43,29,50,100,43,86,8.72,3.00,1.05,13.00,29.00,1.08,1.39,1.89,2.69,3.00,1.31,N/A
1760490000,Oct 15 2025 - 1:00am,complete,N/A,Panama,Suriname,N/A,4,2.43,2.14,2.40,1.90,1,1,2,1,0,1,"90'6","21",7,3,0,0,1,0,0,0,0,1,28,8,8,4,20,4,14,11,68,32,1.80,1.57,3.04,1.01,2.22,43,71,36,22,7,22,50,50,71,12.71,3.57,1.44,4.20,8.00,1.25,1.92,3.14,5.80,2.10,1.70,Estadio Rommel Fernández Gutiérrez
1760493600,Oct 15 2025 - 2:00am,complete,N/A,El Salvador,Guatemala,N/A,4,1.57,1.57,1.10,1.70,0,1,1,0,0,0,"","46",3,0,1,0,2,0,0,1,1,1,5,4,1,2,4,2,17,17,58,42,1.52,1.60,0.81,0.56,2.65,43,72,50,22,15,57,64,36,79,12.72,3.14,2.80,2.90,2.50,1.50,2.50,4.75,11.00,2.12,1.70,Estadio Cuscatlán
1763071200,Nov 13 2025 - 10:00pm,complete,N/A,Suriname,El Salvador,N/A,5,2.00,1.38,1.90,1.10,4,0,4,1,1,0,"76,44,74,83","",2,3,1,0,3,0,1,0,3,0,13,10,4,3,9,7,15,25,50,50,1.50,1.43,1.47,0.99,2.13,51,63,38,19,7,32,57,38,75,11.38,3.88,1.54,3.46,5.80,1.42,2.49,4.75,8.50,2.29,1.53,N/A
1763078400,Nov 14 2025 - 12:00am,complete,N/A,Bermuda,Curaçao,N/A,5,0.88,2.50,0.80,2.40,0,7,7,2,0,2,"","6,32,48,63,59,82,90'2",3,7,4,0,1,0,1,3,1,0,5,27,1,15,4,12,20,8,31,69,1.03,1.42,0.54,3.25,3.69,50,94,69,57,38,44,88,50,94,8.00,2.50,9.30,6.00,1.26,1.11,1.44,2.06,3.45,1.97,1.72,N/A
1763078400,Nov 14 2025 - 12:00am,complete,N/A,Trinidad and Tobago,Jamaica,N/A,5,1.50,2.63,1.40,2.30,1,1,2,0,0,0,"85","53",3,4,0,0,4,0,0,0,0,4,17,6,6,1,11,5,10,13,62,38,1.89,1.86,1.83,0.65,3.25,38,82,57,38,19,57,94,25,82,10.38,3.38,3.46,3.20,2.20,1.28,1.95,3.28,6.50,1.75,1.88,Hasely Crawford Stadium
1763085600,Nov 14 2025 - 2:00am,complete,N/A,Nicaragua,Honduras,N/A,5,1.25,2.50,1.30,2.10,2,0,2,1,1,0,"12,82","",5,10,1,0,2,0,0,1,0,2,11,15,3,5,8,10,11,8,37,63,1.43,2.26,1.16,1.87,2.76,32,76,51,32,19,38,51,57,76,12.63,2.13,6.50,3.85,1.47,1.34,2.10,3.72,8.00,2.16,1.59,N/A
1763085600,Nov 14 2025 - 2:00am,complete,N/A,Haiti,Costa Rica,N/A,5,1.75,2.25,2.00,1.90,1,0,1,1,1,0,"44","",1,7,2,0,1,0,0,2,0,1,8,14,3,6,5,8,20,12,47,53,1.86,2.13,0.96,1.67,3.82,50,88,82,50,38,69,82,63,82,11.63,2.50,3.80,3.30,2.01,1.30,1.96,3.35,6.50,1.75,1.93,N/A
1763085600,Nov 14 2025 - 2:00am,complete,N/A,Guatemala,Panama,N/A,5,1.75,2.25,1.70,2.40,2,3,5,2,0,2,"69,72","30,44,78",9,2,0,0,2,0,0,0,0,2,24,9,8,5,16,4,11,10,62,38,1.47,1.95,2.52,1.08,2.50,38,75,38,19,13,38,57,38,82,12.50,2.51,3.50,2.94,2.04,1.38,2.27,4.20,5.15,1.95,1.71,Estadio El Trébol
1763514000,Nov 19 2025 - 1:00am,complete,N/A,Trinidad and Tobago,Bermuda,N/A,6,1.44,0.78,1.40,0.80,2,2,4,1,1,0,"9,66","60,65",17,2,0,0,0,0,0,0,0,0,21,12,8,8,13,4,7,7,68,32,1.88,0.97,2.68,1.61,4.00,56,95,73,50,33,62,89,45,95,7.66,3.45,1.07,11.00,31.00,1.08,1.38,1.81,2.70,2.25,1.60,Hasely Crawford Stadium
1763514000,Nov 19 2025 - 1:00am,complete,N/A,Costa Rica,Honduras,N/A,6,2.00,2.22,1.90,2.10,0,0,0,0,0,0,"","",8,6,2,1,3,0,1,2,0,3,13,16,4,2,9,14,15,19,57,43,2.08,2.21,1.60,1.59,2.95,33,73,50,33,22,45,61,45,73,15.22,2.33,1.76,3.60,4.50,1.33,2.08,3.50,7.50,1.91,1.75,Estadio Nacional de Costa Rica
1763514000,Nov 19 2025 - 1:00am,complete,N/A,Panama,El Salvador,N/A,6,2.33,1.22,2.40,1.10,3,0,3,2,2,0,"85,17,45'4","",4,1,1,0,2,0,1,0,2,0,21,7,10,2,11,5,22,17,69,31,1.86,1.38,2.57,0.83,2.22,39,67,39,22,6,28,56,39,78,12.11,3.55,1.13,6.50,15.51,1.13,1.53,2.40,4.33,2.50,1.45,Estadio Rommel Fernández Gutiérrez
1763514000,Nov 19 2025 - 1:00am,complete,N/A,Haiti,Nicaragua,N/A,6,1.89,1.44,2.00,1.30,2,0,2,2,2,0,"9,45'1","",3,4,4,0,3,0,1,3,1,2,9,9,4,3,5,6,20,13,51,49,1.76,1.40,1.22,1.15,3.22,39,84,67,39,28,50,78,62,78,8.89,2.44,1.25,5.75,8.50,1.18,1.63,2.52,4.60,2.25,1.65,N/A
1763514000,Nov 19 2025 - 1:00am,complete,N/A,Guatemala,Suriname,N/A,6,1.56,2.11,1.70,1.90,3,1,4,0,0,0,"65,49,57","90'3",12,2,0,0,1,0,0,0,0,1,22,9,8,3,14,6,9,8,49,51,1.59,1.50,2.53,1.22,2.89,50,78,50,33,22,45,67,50,84,10.89,2.78,2.70,3.10,2.37,1.35,2.27,4.10,9.60,1.92,1.70,Estadio El Trébol
1763514000,Nov 19 2025 - 1:00am,complete,N/A,Jamaica,Curaçao,N/A,6,2.44,2.56,2.30,2.40,0,0,0,0,0,0,"","",3,3,3,1,2,0,0,4,0,2,13,16,1,4,12,12,17,19,60,40,1.72,1.65,1.44,1.71,3.17,33,84,50,45,28,39,84,45,84,10.56,2.78,1.95,3.25,4.24,1.40,2.18,3.95,8.00,1.95,1.75,N/A
